"mission_name","region","station","year","month","day","season","event_id","nominal_depth","Nitrate_0_100","Nitrate_100_Inf","Phosphate_0_100","Phosphate_100_Inf","Silicate_0_100","Silicate_100_Inf"
"HUD2018008","LAS","L3_07",2018,5,4,"Spring","072",354.0625,NA,3730.9565625,NA,242.03065625,NA,2157.6434375
"HUD2018008","LAS","L3_08",2018,5,4,"Spring","065",1143.99755859375,NA,16667.1461165914,NA,1041.51146308762,NA,9182.66527816702
"AMU2019001","LAS","L3_01",2019,6,10,"Spring","015",150.869995117188,682.625,476.548576965332,85.02875,48.4348253173828,833.04125,511.748948974609
"AMU2019001","LAS","L3_02",2019,6,10,"Spring","019",204.6875,689.17375,1017.99171875,87.418125,96.934703125,909.45625,1020.724375
"AMU2019001","LAS","L3_03",2019,6,10,"Spring","023",148.744995117188,733.86,538.439967651367,82.41225,46.2687415466309,833.495,468.268926391601
"AMU2019001","LAS","L3_04",2019,6,10,"Spring","027",168.25,732.8925,NA,87.26175,NA,894.49,NA
"AMU2019001","LAS","L3_09",2019,6,20,"Spring","328",2109.80883789062,1041.43625,32466.1231713867,73.9605,2125.58251141357,615.03875,19112.8971124268
"AMU2019001","LAS","L3_10",2019,6,20,"Spring","323",2553.37255859375,1309.825,39501.7860148207,88.42575,2580.05850268841,763.65875,24329.7394175737
"AMU2019001","LAS","L3_04",2019,6,10,"Spring","027",168.619995117188,NA,675.194949645996,NA,63.663620513916,NA,637.993104858398
"AT4805","LAS","L3_02.3",2022,5,20,"Spring","188",174.247497558594,238.1075,646.933705215454,55.44425,67.9442793045044,314.2725,697.111323471069
"AT4805","LAS","L3_03",2022,5,20,"Spring","187",147.994995117188,471.4775,391.637208251953,71.43675,43.5856004638672,649.1075,452.106652832031
"AT4805","LAS","L3_04",2022,5,20,"Spring","180",168.619995117188,425.61,585.471354980469,68.68725,62.9686454467773,586.0875,664.221051025391
"AT4805","LAS","L3_05",2022,5,20,"Spring","179",194.75,332.0775,1194.45,50.70425,88.865875,321.3625,811.29625
"AT4805","LAS","L3_06",2022,5,20,"Spring","175",242.25,465.31,1518.295,71.284,123.011125,590.13,1092.68625
"AT4805","LAS","L3_07",2022,5,20,"Spring","169",324.622497558594,429.495,2794.22609898135,60.79475,203.287799072612,481.6675,1773.00612640035
"AT4805","LAS","L3_07.5",2022,5,20,"Spring","168",521.497497558594,686.3275,5947.01096802454,72.14575,411.03578823545,617.2075,3307.89607155803
"AT4805","LAS","L3_08",2022,5,10,"Spring","031",846.127502441406,1266.8275,NA,89.33425,NA,718.6525,NA
"AT4805","LAS","L3_09",2022,5,10,"Spring","038",2071.18994140625,1308.8775,32071.1570878977,90.02425,2108.17147593627,754.725,19318.9991348225
"AT4805","LAS","L3_10",2022,5,19,"Spring","166",2682.62255859375,1008.835,41021.434000738,76.468,2735.52782460826,658.395,26383.1509118374
"AT4805","LAS","L3_08",2022,5,10,"Spring","031",897.997497558594,NA,12422.2858568553,NA,825.139911561493,NA,6720.39266657381
"CAR2023573","LAS","AR7W_02",2023,6,6,"Spring","125",204.6875,611,948.390625,76.5015,91.8296875,872.635,1017.484375
"CAR2023573","LAS","AR7W_03",2023,6,6,"Spring","122",148.744995117188,615.7,500.86192199707,71.7365,42.1494531860352,663.005,464.376624145508
"CAR2023573","LAS","AR7W_04",2023,6,6,"Spring","119",165.940002441406,710.4,598.316822509766,66.585,54.6151219482422,712.475,616.16942199707
"CAR2023573","LAS","AR7W_05",2023,6,6,"Spring","116",194.75,897.4825,1133.6475,62.66525,83.3705,NA,911.82375
"CAR2023573","LAS","AR7W_06",2023,6,6,"Spring","113",244.940002441406,718.255,NA,68.842,NA,780.335,NA
"CAR2023573","LAS","AR7W_07",2023,6,5,"Spring","110",350.872497558594,784.9525,3447.70365746588,66.2685,218.838340515137,731.125,2277.57155906177
"CAR2023573","LAS","AR7W_08",2023,6,5,"Spring","106",958.1875,743.445,NA,65.221,NA,680.3475,NA
"CAR2023573","LAS","AR7W_09",2023,6,5,"Spring","103",2156.46875,1057.65,NA,75.514,NA,729.4325,NA
"CAR2023573","LAS","AR7W_10",2023,6,5,"Spring","098",2634.37255859375,943.05,40518.7042163086,63.2255,2588.14009765625,590.2925,25510.1006079102
"CAR2023573","LAS","AR7W_06",2023,6,5,"Spring","113",244.940002441406,NA,NA,NA,128.240582366943,NA,NA
"CAR2023573","LAS","AR7W_08",2023,6,5,"Spring","106",954.997497558594,NA,12210.7511843872,NA,797.799231781006,NA,6880.68897186279
"CAR2023573","LAS","AR7W_09",2023,6,5,"Spring","103",2076.63891601562,NA,31178.7391809082,NA,1998.91141625977,NA,18892.9501721191
"CAR2023573","LAS","AR7W_05",2023,6,6,"Spring","116",199.190002441406,NA,NA,NA,NA,733.325,NA
