bin,value
20042637,2.28504681587219
20042638,2.34554624557495
20042639,1.54489761590958
20042640,1.43904289603233
20042641,1.4262447754542
20042642,1.54459329446157
20042643,1.77387380599976
20042644,1.76514929533005
20042645,1.79595065116882
20042646,1.89528906345367
20042647,2.00352811813355
20042648,1.9471834897995
20042649,1.79229164123535
20042650,1.72184306383133
20042651,1.84670221805573
20042652,1.7310973405838
20042653,1.57179582118988
20042654,1.4958473443985
20042655,1.34255409240723
20042656,1.30057346820831
20048442,65.7172260284424
20048443,22.6350412368774
20048444,14.2352833747864
20048445,15.9597034454346
20048446,37.1957491874695
20048447,13.7949929237366
20048448,26.9228734016418
20048449,24.1784915924072
20048450,21.6411932945251
20048451,20.8177227020264
20048452,18.0522891998291
20048453,15.4908985296885
20048454,15.3952318032583
20048455,15.0300702253977
20048456,14.1891562461853
20048457,11.030077457428
20048458,13.8397143363953
20048459,13.6197966575623
20048460,12.3132133086522
20048461,11.2420574029287
20048462,8.11577467123667
20048463,8.2495721578598
20048464,9.41690591971079
20048465,8.49539797646659
20048466,10.930283342089
20048467,11.8792192254748
20048468,13.2895400183541
20048469,17.8751713548388
20048470,17.8514813355037
20048471,20.0883415085929
20048472,21.2962883199964
20048473,19.1488521099091
20048474,17.2391559055873
20048475,20.9424467086792
20048476,19.9248573098864
20048477,19.6959722042084
20048478,21.8858964840571
20048479,30.7399368683497
20048480,15.3487630367279
20048481,15.8276401519775
20048482,12.3499791145325
20048483,14.027146935463
20048484,12.1466289758682
20048485,10.2299572229385
20048486,9.23136201500893
20048487,9.85620829463005
20048488,9.12383109331131
20048489,8.64144444465637
20048490,11.8539928197861
20048491,12.4217415094376
20048492,15.8951945543289
20048493,4.11819285154343
20048494,3.48347914218903
20048495,3.57283645868301
20048496,3.85874342918396
20048497,3.73861008882523
20048498,3.263103723526
20048499,3.52035117149353
20048500,3.85664832592011
20048501,4.29477706551552
20048502,3.08260551095009
20048503,2.80588188767433
20048504,2.74821692705154
20048505,2.92644387483597
20048506,3.81752496957779
20048507,6.11908602714539
20048508,4.143337170283
20048509,3.12962007522583
20048510,2.36036443710327
20048511,2.28804349899292
20048512,2.37759470939636
20048513,2.30729631582896
20048514,2.78687671820323
20048515,3.39740784962972
20048516,2.93424355983734
20048517,3.46373891830444
20048518,3.062779545784
20048519,2.9707099199295
20048520,2.76256235440572
20048521,3.66794379552205
20048524,3.24645590782166
20048525,3.33223128318787
20048526,2.00595319271088
20048527,2.90754228830338
20048528,2.15937766432762
20048529,1.25711339712143
20048530,0.988640666007996
20048531,1.03320956230164
20048532,5.14997951189677
20048533,3.28607881069183
20048534,2.51785198847453
20048535,1.6663650671641
20048536,1.36560453971227
20048537,1.22785966843367
20048538,1.29869364947081
20048539,1.20326330512762
20048540,1.18284496665001
20048541,1.02031448483467
20048542,1.06714403629303
20048543,1.04176433384418
20048544,0.923741817474365
20048545,0.839011192321777
20048546,0.760005585849285
20048547,0.682192206382752
20048548,0.713082708418369
20048549,0.892428025603294
20048550,0.976208865642548
20048551,0.955599464476109
20048552,0.977876842021942
20048553,0.990244969725609
20048554,0.981594830751419
20048555,0.938266724348068
20048556,0.90373769402504
20048557,0.978899498780568
20048558,1.00862205028534
20048559,0.967486023902893
20048560,1.09054961055517
20048561,1.11538863182068
20048562,1.23392468690872
20048563,1.25837159156799
20048564,1.32945034901301
20048565,1.06318203359842
20048566,1.04988721013069
20048567,1.09486670047045
20048568,1.11754581332207
20048569,1.04415793716908
20048570,1.0852220505476
20048571,1.119988322258
20048572,1.14987413585186
20048573,1.0404359549284
20048574,0.865312770009041
20048575,0.658529251813889
20048576,0.558205656707287
20048577,0.481801383197308
20048578,0.523011465867361
20048579,0.43148448318243
20048580,0.413537688553333
20048581,0.418810985982418
20048582,0.441106930375099
20048583,0.421945638954639
20048584,0.336248550564051
20048585,0.297137051820755
20048586,0.303555224090815
20048587,0.384659101565679
20048588,0.523048669099808
20048589,0.571660533547401
20048590,0.706022024154663
20048591,0.696482479572296
20048592,0.700628012418747
20048593,0.724006175994873
20048594,0.70921140909195
20048595,0.748062014579773
20048596,0.75342732667923
20048597,0.776085317134857
20048598,0.84359535574913
20048599,0.862033993005753
20048600,0.864390850067139
20048601,1.04425981640816
20048602,1.26166641712189
20048603,1.48292848467827
20048604,1.73222929239273
20048605,2.15284635126591
20048606,0.540587961673737
20048607,0.570891559123993
20048608,0.35127267241478
20048609,0.307753652334213
20048610,0.287431210279465
20048611,0.285771518945694
20048612,0.253852427005768
20048613,0.21632431447506
20048614,0.221045091748238
20048615,0.248431965708733
20048616,0.640220910310745
20048617,0.532809227705002
20048618,0.49067747592926
20048619,0.426172276337941
20048620,0.389945387840271
20048621,0.358134850859642
20048622,0.31450791656971
20048623,0.310756186644236
20048624,0.305719122290611
20048625,0.299970254302025
20048626,0.306349746882916
20048627,0.288061581552029
20048628,0.293253913521767
20048629,0.29039142280817
20048630,0.272713981568813
20048631,0.246178269386292
20048632,0.239109449088573
20048633,0.231037296354771
20048634,0.233317144215107
20048635,0.246725492179394
20048636,0.149156212806702
20048637,0.166111201047897
20048638,0.161263793706894
20048639,0.17350247502327
20048640,0.175316795706749
20048641,0.175547167658806
20048642,0.218194112181664
20048643,0.205031991004944
20048644,0.253868639469147
20048645,0.322647452354431
20048646,0.348809540271759
20048647,0.333724945783615
20048648,0.298098564147949
20048649,0.332056671380997
20048650,0.285724192857742
20048651,0.310488492250443
20048652,0.370599806308746
20048653,0.402437269687653
20048654,0.412089079618454
20048655,0.393146574497223
20048656,0.627833127975464
20048657,0.533626645803452
20048658,0.441591531038284
20048659,0.483159214258194
20048660,0.59318870306015
20048661,0.560477544864019
20048662,0.442169070243835
20048663,0.433848902583122
20048664,0.416301384568214
20048665,0.478777647018433
20048666,0.518918603658676
20048667,0.521778494119644
20048668,0.531083583831787
20048669,0.593451321125031
20048670,0.596128359436989
20048671,0.629375755786896
20048672,0.634945720434189
20048673,0.616455972194672
20048674,0.644821435213089
20048675,0.695070385932922
20048676,0.725505381822586
20048677,0.695972979068756
20048678,0.666881799697876
20048679,0.639783143997192
20048680,0.585542321205139
20048681,0.591431558132172
20048682,0.592066615819931
20048683,0.611878216266632
20048684,0.500005066394806
20048685,0.591509521007538
20048686,0.601338475942612
20048687,0.615498423576355
20048688,0.566968202590942
20048689,0.459273725748062
20048690,0.470319211483002
20048691,0.494935631752014
20048692,0.533149182796478
20048693,0.55144214630127
20048694,0.566283583641052
20048695,0.503432869911194
20048696,0.594961047172546
20048697,0.948817610740662
20048698,0.460376590490341
20048699,0.369716227054596
20048700,0.369507998228073
20048701,0.412786260247231
20048702,0.476749420166016
20048703,0.473898217082024
20048704,0.487623617053032
20048705,0.457240521907806
20048706,0.426647290587425
20048707,0.41844616830349
20048708,0.384625881910324
20048709,0.402308732271194
20048710,0.365468710660934
20048711,0.423311740159988
20048712,0.515742972493172
20048713,0.523382946848869
20048714,0.45845590531826
20048715,0.466044023633003
20048716,0.482215642929077
20048717,0.48724265396595
20048718,0.467484474182129
20048719,0.457908451557159
20048720,0.457395806908608
20048721,0.417616039514542
20048722,0.39640685915947
20048723,0.386683583259583
20048724,0.399043828248978
20048725,0.43109518289566
20048726,0.437205463647842
20048727,0.400739729404449
20048728,0.550913214683533
20048729,0.568560540676117
20048730,0.517005741596222
20048731,0.450290977954865
20048732,0.382620871067047
20048733,0.379658460617065
20048734,0.44500432908535
20048735,0.41355936229229
20048736,0.47984054684639
20048737,0.51139497756958
20048738,0.492331355810165
20048739,0.491420984268189
20048740,0.504125595092773
20048741,0.506000518798828
20048742,0.423829346895218
20048743,0.378281831741333
20048744,0.342944175004959
20048745,0.341467499732971
20048746,0.344931036233902
20048747,0.396459728479385
20048748,0.386742293834686
20048749,0.320871084928513
20048750,0.320524215698242
20048751,0.335756570100784
20048752,0.363638252019882
20048753,0.379655420780182
20048754,0.365638792514801
20048755,0.528976678848267
20048756,0.666696310043335
20048757,0.664275348186493
20048758,0.743150174617767
20048759,0.605157434940338
20048760,0.514189124107361
20048761,0.43533006310463
20048762,0.490535825490952
20048763,0.486325800418854
20048764,0.471307367086411
20048765,0.472339510917664
20048766,0.463828980922699
20048767,0.35929349064827
20048768,0.330355048179626
20048769,0.354052990674973
20048770,0.309186428785324
20048771,0.248896837234497
20048772,0.244919180870056
20048773,0.23757366836071
20048774,0.250211954116821
20048775,0.270555555820465
20048776,0.270277172327042
20048777,0.266449838876724
20048778,0.253209680318832
20048779,0.24457311630249
20048780,0.246615439653397
20048781,0.229636907577515
20048782,0.237680211663246
20048783,0.267838627099991
20048784,0.273412734270096
20048785,0.290666371583939
20048786,0.206166416406631
20048787,0.210173681378365
20048788,0.212058618664742
20048789,0.169827952980995
20048790,0.188018962740898
20048791,0.220334246754646
20048792,0.301044315099716
20048794,0.313871532678604
20048795,0.309280097484589
20048796,0.326052576303482
20048797,0.405201971530914
20048798,0.365107655525208
20048799,0.383513927459717
20048806,0.873244643211365
20048807,0.376248478889465
20048808,0.392034232616425
20048809,0.433284282684326
20048810,0.264572203159332
20048811,0.254406362771988
20048812,0.300228178501129
20048813,0.407620549201965
20048814,0.483473151922226
20048815,0.512209996581078
20048816,0.539510145783424
20048817,0.616155087947846
20048818,0.538418889045715
20048819,0.491106182336807
20048820,0.465894043445587
20048821,0.645475447177887
20048822,0.978105306625366
20048823,1.02597618103027
20048824,0.897774398326874
20048825,0.902228355407715
20048826,1.00867319107056
20048827,1.25616693496704
20048828,1.27761006355286
20048829,0.66133576631546
20048830,0.599839985370636
20048831,0.723297595977783
20048832,2.24910688400269
20048833,2.46466881036758
20048834,2.93982344865799
20048835,2.75735974311829
20048836,1.04182684421539
20048837,0.837782382965088
20048838,0.567018866539002
20048846,0.221724331378937
20048867,0.916195154190063
20048879,1.20350909233093
20048880,0.654111206531525
20048881,0.544144093990326
20048882,0.500956952571869
20048885,0.711278736591339
20048886,0.552151918411255
20048887,0.336272865533829
20048888,0.232469648122788
20048889,0.200219064950943
20048890,0.160098895430565
20048891,0.139095738530159
20048892,0.172426506876946
20048893,0.186935812234879
20048894,0.172929897904396
20048895,0.177158147096634
20048896,0.170553728938103
20048897,0.230681523680687
20048898,0.600683152675629
20048899,0.665811598300934
20048900,0.779208481311798
20048901,0.888690650463104
20048902,1.7445832490921
20048903,1.72540354728699
20048904,1.81270623207092
20048905,1.98543548583984
20048906,2.03805893659592
20048907,2.21959948539734
20048908,1.97293868660927
20048909,2.04842346906662
20048910,2.77130389213562
20048911,2.74109601974487
20048912,2.19057941436768
20048913,2.08867478370667
20048914,2.12879228591919
20048915,2.16790366172791
20048916,1.53856518864632
20048917,1.61363524198532
20048918,1.45931231975555
20048919,1.50028125445048
20048920,1.54306411743164
20048921,1.69796403249105
20048922,1.88927537202835
20048923,1.76641744375229
20048924,1.64390730857849
20048925,2.09415888786316
20048926,2.04782438278198
20048927,1.86744284629822
20048928,1.70749771595001
20048929,2.39468234777451
20048930,2.32890611886978
20048931,1.58402526378632
20048932,1.60108506679535
20048933,1.76998043060303
20054715,24.34885597229
20054716,27.0246629714966
20054717,16.0749111175537
20054718,35.5719655354818
20054719,28.3464047114054
20054720,15.0568401813507
20054721,27.5060477256775
20054722,35.245077419281
20054723,24.322393321991
20054724,21.9512765884399
20054725,17.8747820854187
20054726,14.1612482865651
20054727,14.4258828957876
20054728,16.1333862304688
20054729,14.8838585217794
20054730,17.3491231600444
20054731,18.2178978919983
20054732,13.8052201271057
20054733,11.4587888717651
20054734,10.2991935412089
20054735,9.19643644491831
20054736,8.84953577177865
20054737,8.64493802615574
20054738,8.65092277526856
20054739,9.26470252445766
20054740,12.4986753804343
20054741,17.6374783856528
20054742,20.8670868873596
20054743,26.0505976336343
20054744,25.350859562556
20054745,20.9390048299517
20054746,18.9442230973925
20054747,20.9422562803541
20054748,18.8325061003367
20054749,17.1224459807078
20054750,11.4270409345627
20054751,18.8438444137573
20054752,10.5437886714935
20054753,13.5297859191895
20054754,13.9056399345398
20054755,14.72378718853
20054756,13.1501549482346
20054757,12.6977676153183
20054758,12.7870945930481
20054759,11.5561724901199
20054760,11.0589131712914
20054761,8.90521293878555
20054762,3.37083148956299
20054763,3.00070387125015
20054764,3.36238545179367
20054765,4.48518043756485
20054766,4.10272082686424
20054767,3.43787574768066
20054768,3.856713950634
20054769,3.71473228931427
20054770,3.33937039971352
20054771,3.27335649728775
20054772,3.33646276593208
20054773,4.21208053827286
20054774,3.20336869359016
20054775,2.65333062410355
20054776,3.1034482717514
20054777,3.78696191310883
20054778,4.20665645599365
20054779,6.7740503847599
20054780,8.13412070274353
20054781,6.21103513240814
20054782,3.73081469535828
20054783,3.74869704246521
20054784,3.49549105763435
20054785,2.97971642017365
20054786,3.36291286349297
20054787,3.45846589406331
20054788,4.23167641957601
20054789,4.10770654678345
20054790,4.13451790809631
20054791,4.04583477973938
20054792,4.65918684005737
20054800,4.49842584133148
20054801,2.3832271695137
20054802,2.32640027999878
20054803,2.82465132077535
20054804,2.76154267787933
20054805,2.34304396311442
20054806,1.76192269722621
20054807,1.53907924890518
20054808,1.47881841659546
20054809,1.11896979808807
20054810,1.48579970995585
20054811,1.49145235617956
20054812,1.27629606425762
20054813,1.09033121168613
20054814,1.07459978759289
20054815,1.00384466350079
20054816,1.06854017078877
20054817,1.07181964814663
20054818,0.990347653627396
20054819,0.923321098089218
20054820,0.936348885297775
20054821,0.983964771032333
20054822,0.959377206861973
20054823,0.819286817312241
20054824,0.867661809921265
20054825,0.819247591495514
20054826,0.862172275781632
20054827,0.818820931017399
20054828,0.820960640907288
20054829,0.887008368968964
20054830,0.935237069924673
20054831,0.899897545576096
20054832,1.01260025054216
20054833,1.01465317606926
20054834,1.0929110199213
20054835,1.32883417606354
20054836,1.30637272198995
20054837,1.09204363822937
20054838,1.15075176954269
20054839,1.04224018752575
20054840,1.14922589063644
20054841,1.10916264355183
20054842,1.10816618800163
20054843,1.13633857667446
20054844,1.11632809042931
20054845,1.17438127100468
20054846,1.24836982786655
20054847,1.03453040122986
20054848,0.90228097140789
20054849,0.731595598161221
20054850,0.56880996376276
20054851,0.500263474881649
20054852,0.506686128675938
20054853,0.464921914041042
20054854,0.455043859779835
20054855,0.441585280001164
20054856,0.384755492210388
20054857,0.305643569678068
20054858,0.320618202288946
20054859,0.358641073107719
20054860,0.427672415971756
20054861,0.464228585362434
20054862,0.537773787975311
20054863,0.621369153261185
20054864,0.647638112306595
20054865,0.581103285153707
20054866,0.637779196103414
20054867,0.706045160690943
20054868,0.838793098926544
20054869,0.828530788421631
20054870,0.767950981855393
20054871,0.729745835065842
20054872,0.821343004703522
20054873,0.88137549161911
20054874,0.868510961532593
20054875,0.979128956794739
20054876,1.10690572857857
20054877,1.27589395642281
20054878,0.458371222019196
20054879,0.535387098789215
20054880,0.429179280996323
20054881,0.422921240329742
20054882,0.336749762296677
20054883,0.276308655738831
20054884,0.273928493261337
20054885,0.232610613107681
20054886,0.20885081589222
20054887,0.214124992489815
20054888,0.227659627795219
20054889,0.690723429123561
20054890,0.526000221570333
20054891,0.448271632194519
20054892,0.402395248413086
20054893,0.413814827799797
20054894,0.353267155587673
20054895,0.311749627192815
20054896,0.314685247838497
20054897,0.300469487905502
20054898,0.301258318126202
20054899,0.307628355920315
20054900,0.309982225298882
20054901,0.299756951630116
20054902,0.291712373495102
20054903,0.279893539845943
20054904,0.251127772033215
20054905,0.244837813079357
20054906,0.250715039670467
20054907,0.250303566455841
20054908,0.163979411125183
20054909,0.179544910788536
20054910,0.16185587644577
20054911,0.166932836174965
20054912,0.174235180020332
20054913,0.17765149474144
20054914,0.270990550518036
20054915,0.250528126955032
20054916,0.308973535895348
20054917,0.348588794469833
20054918,0.381373360753059
20054919,0.305041253566742
20054920,0.353735044598579
20054921,0.32855524122715
20054922,0.348348692059517
20054923,0.44245246052742
20054924,0.35265451669693
20054925,0.390042394399643
20054926,0.405849725008011
20054927,0.416418075561523
20054928,0.490303561091423
20054929,0.560902655124664
20054930,0.443736657500267
20054931,0.509670853614807
20054932,0.558825731277466
20054933,0.541801114877065
20054934,0.567723025878271
20054935,0.493675664067268
20054936,0.454908579587936
20054937,0.432498872280121
20054938,0.498614937067032
20054939,0.506376534700394
20054940,0.514438211917877
20054941,0.564326286315918
20054942,0.581071883440018
20054943,0.541669964790344
20054944,0.618759423494339
20054945,0.619058817625046
20054946,0.601787179708481
20054947,0.638953864574432
20054948,0.68311271071434
20054949,0.647002041339874
20054950,0.630167573690414
20054951,0.629912197589874
20054952,0.619768559932709
20054953,0.64206200838089
20054954,0.596870481967926
20054955,0.628642588853836
20054956,0.652559220790863
20054957,0.633824765682221
20054958,0.631599426269531
20054959,0.618141382932663
20054960,0.637577474117279
20054961,0.547720551490784
20054962,0.4681077003479
20054963,0.480356127023697
20054964,0.471784859895706
20054965,0.536499857902527
20054966,0.568440675735474
20054967,0.540970265865326
20054968,0.514488518238068
20054969,0.710464179515839
20054970,0.91648656129837
20054971,0.393272817134857
20054972,0.394720166921616
20054973,0.395225793123245
20054974,0.4389917999506
20054975,0.474397882819176
20054976,0.47523041566213
20054977,0.420481532812119
20054978,0.395425707101822
20054979,0.394682705402374
20054980,0.386819571256638
20054981,0.399027034640312
20054982,0.381602078676224
20054983,0.454445481300354
20054984,0.532737419009209
20054985,0.543310239911079
20054986,0.488449394702911
20054987,0.463181123137474
20054988,0.501421242952347
20054989,0.499544471502304
20054990,0.475171506404877
20054991,0.450349375605583
20054992,0.464337974786758
20054993,0.45661997795105
20054994,0.406139090657234
20054995,0.366821557283402
20054996,0.376660272479057
20054997,0.400625348091126
20054998,0.432251021265984
20054999,0.419433683156967
20055000,0.578424632549286
20055001,0.635598182678223
20055002,0.515420794487
20055003,0.451868027448654
20055004,0.37569522857666
20055005,0.397202044725418
20055006,0.478034675121307
20055007,0.453613102436066
20055008,0.438023447990418
20055009,0.475944250822067
20055010,0.449732959270477
20055011,0.50649219751358
20055012,0.507460236549377
20055013,0.52105987071991
20055014,0.482440382242203
20055015,0.398432016372681
20055016,0.407671183347702
20055017,0.379539996385574
20055018,0.349005579948425
20055019,0.398192793130875
20055020,0.432742029428482
20055021,0.357368320226669
20055022,0.323059320449829
20055023,0.336599439382553
20055024,0.357043951749802
20055025,0.39829820394516
20055026,0.366669088602066
20055027,0.371126592159271
20055028,0.510228097438812
20055029,0.611345827579498
20055030,0.707546472549439
20055031,0.926263988018036
20055032,0.710411548614502
20055033,0.490911900997162
20055034,0.472056716680527
20055035,0.444704473018646
20055036,0.450722366571426
20055037,0.496042311191559
20055038,0.418247997760773
20055039,0.336466312408447
20055040,0.3502456843853
20055041,0.370393127202988
20055042,0.282768368721008
20055043,0.237575590610504
20055044,0.232820451259613
20055045,0.23321770131588
20055046,0.248606562614441
20055047,0.298674911260605
20055048,0.263572961091995
20055049,0.22494001686573
20055050,0.235724419355392
20055051,0.21985949575901
20055052,0.228448674082756
20055053,0.238819643855095
20055054,0.263541489839554
20055055,0.211065486073494
20055056,0.253663420677185
20055057,0.246346294879913
20055058,0.220224559307098
20055059,0.239025071263313
20055060,0.206528767943382
20055061,0.182960957288742
20055062,0.192228838801384
20055063,0.226798787713051
20055066,0.29868620634079
20055067,0.304156512022018
20055068,0.292456597089767
20055069,0.458363234996796
20055078,0.551211357116699
20055079,0.352253943681717
20055080,0.40699103474617
20055081,0.494046777486801
20055082,0.340103954076767
20055083,0.240172073245049
20055084,0.262123763561249
20055085,0.375352680683136
20055086,0.448173329234123
20055087,0.510905295610428
20055088,0.478154957294464
20055089,0.656377017498016
20055090,0.669974505901337
20055091,0.647130191326141
20055092,0.525318026542664
20055093,0.457966238260269
20055094,0.758188605308533
20055095,1.0010027885437
20055096,0.967342853546143
20055097,0.921646952629089
20055098,0.943576991558075
20055099,1.07603359222412
20055100,1.35887157917023
20055101,1.00174403190613
20055102,0.598443984985352
20055103,0.654272437095642
20055104,1.18542647361755
20055105,2.8189172744751
20055106,4.69111967086792
20055107,4.52706241607666
20055108,2.51965260505676
20055109,1.15102684497833
20055110,0.645591020584106
20055119,0.367101728916168
20055146,0.591368675231934
20055147,0.70317143201828
20055148,0.834994494915009
20055149,0.95402991771698
20055150,0.853979349136353
20055151,1.04542469978333
20055152,1.07178103923798
20055153,0.843145489692688
20055157,0.781961500644684
20055158,0.445300281047821
20055159,0.197456672787666
20055160,0.215418264269829
20055161,0.169822216033936
20055162,0.150671944022179
20055163,0.140665680170059
20055164,0.153517782688141
20055165,0.164110034704208
20055166,0.162035658955574
20055167,0.158962950110435
20055168,0.276433974504471
20055169,0.640579879283905
20055170,0.616187810897827
20055171,0.798646867275238
20055172,0.687140464782715
20055173,1.61963665485382
20055174,1.77673935890198
20055175,2.38386821746826
20055176,3.00201296806335
20055177,3.32531571388245
20055178,2.14207679033279
20055179,3.61489343643189
20055180,1.95025318861008
20055181,2.02247112989426
20055182,2.50305652618408
20055183,2.11023879051209
20055184,1.8511061668396
20055185,2.07705521583557
20055186,2.27504277229309
20055187,1.53722500801086
20055188,1.56607180833817
20055189,1.57683509588242
20055190,1.42008860905965
20055191,1.47712095578512
20055192,1.57941548029582
20055193,1.8527575135231
20055194,1.8899050951004
20055195,1.99531674385071
20055196,1.96091586351395
20055197,1.81232309341431
20055198,2.04422760009766
20055199,1.6295303106308
20055200,1.74241018295288
20055201,2.22249263525009
20055202,2.36325323581696
20055203,2.25333142280579
20055204,1.88437354564667
20055205,2.83946061134338
20060983,28.873233795166
20060984,25.0829296112061
20060985,16.2690176963806
20060986,12.118323802948
20060987,25.1262912750244
20060988,13.7702360153198
20060989,11.4402370452881
20060990,30.7990494966507
20060991,26.387410402298
20060992,24.6985081672668
20060993,27.3764736652374
20060994,16.2147134542465
20060995,15.5157771905263
20060996,18.2945760726929
20060997,19.4422403176626
20060998,20.0408490180969
20060999,18.4943203926086
20061000,14.3208432197571
20061001,11.6067957878113
20061002,12.3799685069493
20061003,11.5287468773978
20061004,9.88782705579485
20061005,9.15095220293317
20061006,10.9586582183838
20061007,14.193126474108
20061008,18.0468384878976
20061009,15.1239704404558
20061010,13.600864092509
20061011,16.6768523693085
20061012,21.8287745714188
20061013,18.9253640174866
20061014,19.697149344853
20061015,25.9645942052205
20061016,11.4431138436
20061017,10.82194647789
20061018,11.2099259376526
20061019,20.4580497741699
20061020,27.2210135062536
20061021,18.0753828048706
20061022,15.1149351119995
20061023,15.5093231201172
20061024,14.3215575218201
20061025,15.0647171735764
20061026,14.2348821461201
20061027,12.1304145753384
20061028,11.8303620219231
20061029,12.8788027763367
20061030,3.38870469729106
20061031,3.48337084054947
20061032,4.11379283666611
20061033,3.79796206951141
20061034,3.49871048331261
20061035,3.13630172610283
20061036,3.14374679327011
20061037,3.29486945271492
20061038,4.22801405191422
20061039,3.91223779320717
20061040,3.59264981746674
20061041,3.51749017834663
20061042,3.25499364733696
20061043,4.25079733133316
20061044,6.5630749464035
20061045,8.46522241830826
20061046,9.96412023901939
20061047,6.46876925230026
20061048,6.03885042667389
20061049,4.93704545497894
20061050,4.71981924772263
20061051,4.28192955255508
20061052,3.11115053296089
20061053,2.83759844303131
20061054,3.32870523134867
20061055,4.5190224647522
20061056,4.03866350650787
20061057,4.91635704040527
20061058,4.95215892791748
20061059,5.87516570091248
20061060,8.73761177062988
20061069,2.73983812332153
20061070,1.91399852434794
20061071,1.73278037707011
20061072,1.46149504184723
20061073,1.30385398864746
20061074,1.32469979921977
20061075,1.34491389989853
20061076,1.21812109649181
20061077,0.95951880812645
20061078,1.64608329534531
20061079,1.62632886568705
20061080,1.48505381743113
20061081,1.22201292216778
20061082,1.13770635426044
20061083,1.02085874974728
20061084,1.03415973484516
20061085,1.09274423122406
20061086,1.09141999483109
20061087,1.06110337376595
20061088,1.02278465032578
20061089,0.962261110544205
20061090,0.951570749282837
20061091,0.972086988389492
20061092,0.92046769708395
20061093,0.828177556395531
20061094,0.760561339557171
20061095,0.767081163823605
20061096,0.795483261346817
20061097,0.877409438292185
20061098,0.959784646828969
20061099,0.913870953023434
20061100,0.897825911641121
20061101,0.932241290807724
20061102,1.11742176612218
20061103,1.11912473042806
20061104,1.15610980987549
20061105,1.11702218651772
20061106,1.04668745398521
20061107,1.02666517347097
20061108,1.03357535600662
20061109,1.02982543408871
20061110,1.05360478162766
20061111,1.06135250627995
20061112,1.04556837677956
20061113,1.09585171937943
20061114,1.28336927294731
20061115,1.4026845296224
20061116,1.15623067816099
20061117,0.723201744258404
20061118,0.603010095655918
20061119,0.540168933570385
20061120,0.472826547920704
20061121,0.451788365840912
20061122,0.449774585664272
20061123,0.44164501875639
20061124,0.388476710766554
20061125,0.322349667549133
20061126,0.292727958410978
20061127,0.306357238441706
20061128,0.416230872273445
20061129,0.397521734237671
20061130,0.424674997727076
20061131,0.513184060653051
20061132,0.538645972808202
20061133,0.599397291739782
20061134,0.797323167324066
20061135,0.835000276565552
20061136,0.838239461183548
20061137,0.799973130226135
20061138,0.762306928634644
20061139,0.818169832229614
20061140,0.827412962913513
20061141,0.824205964803696
20061142,0.850072234869003
20061143,0.787496328353882
20061144,0.843005210161209
20061145,0.507858455181122
20061146,0.463604271411896
20061147,0.545592546463013
20061148,0.42132043838501
20061149,0.417753517627716
20061150,0.41347947716713
20061151,0.350498497486115
20061152,0.318508952856064
20061153,0.292559176683426
20061154,0.211577698588371
20061155,0.209786653518677
20061156,0.237724095582962
20061157,1.07220201939344
20061158,0.66764102379481
20061159,0.576820850372315
20061160,0.454791297515233
20061161,0.398059472441673
20061162,0.331907622516155
20061163,0.329827070236206
20061164,0.301427334547043
20061165,0.308936253190041
20061166,0.292907506227493
20061167,0.304767601191998
20061168,0.315278314054012
20061169,0.30120100080967
20061170,0.314535818994045
20061171,0.288443580269814
20061172,0.288016356527805
20061173,0.321548633277416
20061174,0.269511453807354
20061175,0.275853179395199
20061176,0.296759724617004
20061177,0.1871048361063
20061178,0.176953002810478
20061179,0.170686960220337
20061180,0.169642388820648
20061181,0.258320033550262
20061182,0.256177634000778
20061183,0.28487303853035
20061184,0.32530902326107
20061185,0.303505092859268
20061186,0.345970392227173
20061187,0.357564017176628
20061188,0.34119063615799
20061189,0.350639089941978
20061190,0.324598729610443
20061191,0.400741845369339
20061192,0.385518491268158
20061193,0.396425724029541
20061194,0.449719697237015
20061195,0.50176066160202
20061196,0.553465843200684
20061197,0.486509531736374
20061198,0.451181501150131
20061199,0.502662554383278
20061200,0.661821365356445
20061201,0.540960848331451
20061202,0.506157636642456
20061203,0.510660797357559
20061204,0.484975770115852
20061205,0.45572604238987
20061206,0.48927529156208
20061207,0.531303584575653
20061208,0.500839173793793
20061209,0.528910716374715
20061210,0.611314386129379
20061211,0.595246762037277
20061212,0.502533296744029
20061213,0.545038561026255
20061214,0.582388699054718
20061215,0.614280432462692
20061216,0.620478689670563
20061217,0.622184097766876
20061218,0.601478964090347
20061219,0.6576227247715
20061220,0.634351134300232
20061221,0.607688426971436
20061222,0.612836003303528
20061223,0.615003407001495
20061224,0.605864524841309
20061225,0.582988202571869
20061226,0.622412741184235
20061227,0.639845907688141
20061228,0.619218289852142
20061229,0.579670488834381
20061230,0.487063378095627
20061231,0.495505750179291
20061232,0.492947489023209
20061233,0.457548499107361
20061234,0.571740448474884
20061235,0.58533126115799
20061236,0.552451610565186
20061237,0.567031353712082
20061238,0.749218180775642
20061239,0.421555399894714
20061240,0.369948670268059
20061241,0.376229360699654
20061242,0.402730822563171
20061243,0.444908618927002
20061244,0.462992712855339
20061245,0.424011245369911
20061246,0.383285254240036
20061247,0.362948581576347
20061248,0.375080585479736
20061249,0.386315450072289
20061250,0.415262922644615
20061251,0.519026041030884
20061252,0.568023443222046
20061253,0.558321803808212
20061254,0.517496362328529
20061255,0.51249136030674
20061256,0.533458203077316
20061257,0.532080322504044
20061258,0.521679356694222
