"region","mission_name","station","event_id","sample_id","year","month","day","date","season","time","longitude","latitude","depth","parameter_name","method","data_value"
"CLS","HUD2011009","104_1","18HU11009104","378338",2011,5,14,2011-05-14,"Spring","1518",-51.64035,57.51773,239,"Temperature","Temp_CTD_1968",3.713
"CLS","HUD2011009","104_1","18HU11009104","378339",2011,5,14,2011-05-14,"Spring","1520",-51.64035,57.51773,139,"Temperature","Temp_CTD_1968",3.8528
"CLS","HUD2011009","104_1","18HU11009104","378340",2011,5,14,2011-05-14,"Spring","1522",-51.64035,57.51773,69,"Temperature","Temp_CTD_1968",3.843
"CLS","HUD2011009","104_1","18HU11009104","378341",2011,5,14,2011-05-14,"Spring","1524",-51.64035,57.51773,35,"Temperature","Temp_CTD_1968",3.8422
"CLS","HUD2011009","104_1","18HU11009104","378342",2011,5,14,2011-05-14,"Spring","1525",-51.64035,57.51773,2,"Temperature","Temp_CTD_1968",3.9259
"CLS","HUD2011009","114_1","18HU11009114","378345",2011,5,14,2011-05-14,"Spring","1919",-51.34013,57.80012,3575,"Temperature","Temp_CTD_1968",1.6888
"CLS","HUD2011009","114_1","18HU11009114","378346",2011,5,14,2011-05-14,"Spring","1922",-51.34013,57.80012,3450,"Temperature","Temp_CTD_1968",1.9173
"CLS","HUD2011009","114_1","18HU11009114","378347",2011,5,14,2011-05-14,"Spring","1925",-51.34013,57.80012,3300,"Temperature","Temp_CTD_1968",2.2458
"CLS","HUD2011009","114_1","18HU11009114","378348",2011,5,14,2011-05-14,"Spring","1929",-51.34013,57.80012,3121,"Temperature","Temp_CTD_1968",2.4903
"CLS","HUD2011009","114_1","18HU11009114","378349",2011,5,14,2011-05-14,"Spring","1932",-51.34013,57.80012,2941,"Temperature","Temp_CTD_1968",2.7007
"CLS","HUD2011009","114_1","18HU11009114","378350",2011,5,14,2011-05-14,"Spring","1937",-51.34013,57.80012,2739,"Temperature","Temp_CTD_1968",2.88
"CLS","HUD2011009","114_1","18HU11009114","378351",2011,5,14,2011-05-14,"Spring","1941",-51.34013,57.80012,2520,"Temperature","Temp_CTD_1968",3.0169
"CLS","HUD2011009","114_1","18HU11009114","378352",2011,5,14,2011-05-14,"Spring","1946",-51.34013,57.80012,2291,"Temperature","Temp_CTD_1968",3.1777
"CLS","HUD2011009","114_1","18HU11009114","378353",2011,5,14,2011-05-14,"Spring","1950",-51.34013,57.80012,2040,"Temperature","Temp_CTD_1968",3.342
"CLS","HUD2011009","114_1","18HU11009114","378354",2011,5,14,2011-05-14,"Spring","1955",-51.34013,57.80012,1786,"Temperature","Temp_CTD_1968",3.5489
"CLS","HUD2011009","114_1","18HU11009114","378355",2011,5,14,2011-05-14,"Spring","2000",-51.34013,57.80012,1550,"Temperature","Temp_CTD_1968",3.6614
"CLS","HUD2011009","114_1","18HU11009114","378356",2011,5,14,2011-05-14,"Spring","2004",-51.34013,57.80012,1300,"Temperature","Temp_CTD_1968",3.6259
"CLS","HUD2011009","114_1","18HU11009114","378359",2011,5,14,2011-05-14,"Spring","2014",-51.34013,57.80012,870,"Temperature","Temp_CTD_1968",3.755
"CLS","HUD2011009","114_1","18HU11009114","378360",2011,5,14,2011-05-14,"Spring","2020",-51.34013,57.80012,600,"Temperature","Temp_CTD_1968",3.813
"CLS","HUD2011009","114_1","18HU11009114","378361",2011,5,14,2011-05-14,"Spring","2024",-51.34013,57.80012,398,"Temperature","Temp_CTD_1968",3.7427
"CLS","HUD2011009","114_1","18HU11009114","378362",2011,5,14,2011-05-14,"Spring","2027",-51.34013,57.80012,240,"Temperature","Temp_CTD_1968",4.0022
"CLS","HUD2011009","114_1","18HU11009114","378363",2011,5,14,2011-05-14,"Spring","2029",-51.34013,57.80012,140,"Temperature","Temp_CTD_1968",3.8344
"CLS","HUD2011009","114_1","18HU11009114","378364",2011,5,14,2011-05-14,"Spring","2031",-51.34013,57.80012,70,"Temperature","Temp_CTD_1968",4.3961
"CLS","HUD2011009","114_1","18HU11009114","378365",2011,5,14,2011-05-14,"Spring","2033",-51.34013,57.80012,34,"Temperature","Temp_CTD_1968",2.5643
"CLS","HUD2011009","114_1","18HU11009114","378366",2011,5,14,2011-05-14,"Spring","2034",-51.34013,57.80012,2,"Temperature","Temp_CTD_1968",2.2406
"CLS","HUD2011009","130_1","18HU11009130","378368",2011,5,15,2011-05-15,"Spring","146",-50.89063,58.21928,3550,"Temperature","Temp_CTD_1968",1.8494
"CLS","HUD2011009","130_1","18HU11009130","378369",2011,5,15,2011-05-15,"Spring","149",-50.89063,58.21928,3500,"Temperature","Temp_CTD_1968",2.1913
"CLS","HUD2011009","130_1","18HU11009130","378370",2011,5,15,2011-05-15,"Spring","151",-50.89063,58.21928,3369,"Temperature","Temp_CTD_1968",2.5732
"CLS","HUD2011009","130_1","18HU11009130","378371",2011,5,15,2011-05-15,"Spring","154",-50.89063,58.21928,3220,"Temperature","Temp_CTD_1968",2.8224
"CLS","HUD2011009","130_1","18HU11009130","378372",2011,5,15,2011-05-15,"Spring","157",-50.89063,58.21928,3060,"Temperature","Temp_CTD_1968",2.9858
"CLS","HUD2011009","130_1","18HU11009130","378373",2011,5,15,2011-05-15,"Spring","200",-50.89063,58.21928,2890,"Temperature","Temp_CTD_1968",3.0674
"CLS","HUD2011009","130_1","18HU11009130","378374",2011,5,15,2011-05-15,"Spring","203",-50.89063,58.21928,2709,"Temperature","Temp_CTD_1968",3.1219
"CLS","HUD2011009","130_1","18HU11009130","378375",2011,5,15,2011-05-15,"Spring","206",-50.89063,58.21928,2500,"Temperature","Temp_CTD_1968",3.1912
"CLS","HUD2011009","130_1","18HU11009130","378376",2011,5,15,2011-05-15,"Spring","210",-50.89063,58.21928,2270,"Temperature","Temp_CTD_1968",3.2893
"CLS","HUD2011009","130_1","18HU11009130","378377",2011,5,15,2011-05-15,"Spring","214",-50.89063,58.21928,2020,"Temperature","Temp_CTD_1968",3.3637
"CLS","HUD2011009","130_1","18HU11009130","378378",2011,5,15,2011-05-15,"Spring","218",-50.89063,58.21928,1770,"Temperature","Temp_CTD_1968",3.4447
"CLS","HUD2011009","130_1","18HU11009130","378379",2011,5,15,2011-05-15,"Spring","222",-50.89063,58.21928,1530,"Temperature","Temp_CTD_1968",3.5653
"CLS","HUD2011009","130_1","18HU11009130","378380",2011,5,15,2011-05-15,"Spring","226",-50.89063,58.21928,1291,"Temperature","Temp_CTD_1968",3.6073
"CLS","HUD2011009","130_1","18HU11009130","378381",2011,5,15,2011-05-15,"Spring","229",-50.89063,58.21928,1070,"Temperature","Temp_CTD_1968",3.6353
"CLS","HUD2011009","130_1","18HU11009130","378382",2011,5,15,2011-05-15,"Spring","233",-50.89063,58.21928,869,"Temperature","Temp_CTD_1968",3.7721
"CLS","HUD2011009","130_1","18HU11009130","378383",2011,5,15,2011-05-15,"Spring","236",-50.89063,58.21928,679,"Temperature","Temp_CTD_1968",3.6352
"CLS","HUD2011009","130_1","18HU11009130","378384",2011,5,15,2011-05-15,"Spring","239",-50.89063,58.21928,510,"Temperature","Temp_CTD_1968",3.6474
"CLS","HUD2011009","130_1","18HU11009130","378385",2011,5,15,2011-05-15,"Spring","242",-50.89063,58.21928,360,"Temperature","Temp_CTD_1968",3.6535
"CLS","HUD2011009","130_1","18HU11009130","378386",2011,5,15,2011-05-15,"Spring","244",-50.89063,58.21928,240,"Temperature","Temp_CTD_1968",3.8851
"CLS","HUD2011009","130_1","18HU11009130","378387",2011,5,15,2011-05-15,"Spring","246",-50.89063,58.21928,140,"Temperature","Temp_CTD_1968",3.8979
"CLS","HUD2011009","130_1","18HU11009130","378388",2011,5,15,2011-05-15,"Spring","247",-50.89063,58.21928,70,"Temperature","Temp_CTD_1968",4.0535
"CLS","HUD2011009","130_1","18HU11009130","378389",2011,5,15,2011-05-15,"Spring","249",-50.89063,58.21928,34,"Temperature","Temp_CTD_1968",4.1715
"CLS","HUD2011009","130_1","18HU11009130","378390",2011,5,15,2011-05-15,"Spring","250",-50.89063,58.21928,2,"Temperature","Temp_CTD_1968",4.1977
"CLS","HUD2011009","144_1","18HU11009144","378393",2011,5,15,2011-05-15,"Spring","623",-50.41645,58.64017,150,"Temperature","Temp_CTD_1968",4.3828
"CLS","HUD2011009","144_1","18HU11009144","378394",2011,5,15,2011-05-15,"Spring","624",-50.41645,58.64017,100,"Temperature","Temp_CTD_1968",4.5187
"CLS","HUD2011009","144_1","18HU11009144","378395",2011,5,15,2011-05-15,"Spring","625",-50.41645,58.64017,80,"Temperature","Temp_CTD_1968",4.5139
"CLS","HUD2011009","144_1","18HU11009144","378396",2011,5,15,2011-05-15,"Spring","626",-50.41645,58.64017,60,"Temperature","Temp_CTD_1968",4.341
"CLS","HUD2011009","144_1","18HU11009144","378397",2011,5,15,2011-05-15,"Spring","627",-50.41645,58.64017,50,"Temperature","Temp_CTD_1968",3.7285
"CLS","HUD2011009","144_1","18HU11009144","378398",2011,5,15,2011-05-15,"Spring","628",-50.41645,58.64017,39,"Temperature","Temp_CTD_1968",3.0642
"CLS","HUD2011009","144_1","18HU11009144","378399",2011,5,15,2011-05-15,"Spring","629",-50.41645,58.64017,30,"Temperature","Temp_CTD_1968",2.3175
"CLS","HUD2011009","144_1","18HU11009144","378400",2011,5,15,2011-05-15,"Spring","629",-50.41645,58.64017,20,"Temperature","Temp_CTD_1968",2.173
"CLS","HUD2011009","144_1","18HU11009144","378401",2011,5,15,2011-05-15,"Spring","630",-50.41645,58.64017,10,"Temperature","Temp_CTD_1968",2.2328
"CLS","HUD2011009","144_1","18HU11009144","378402",2011,5,15,2011-05-15,"Spring","631",-50.41645,58.64017,2,"Temperature","Temp_CTD_1968",2.2633
"CLS","HUD2011009","145_1","18HU11009145","378403",2011,5,15,2011-05-15,"Spring","852",-50.40983,58.63932,3568,"Temperature","Temp_CTD_1968",1.622
"CLS","HUD2011009","145_1","18HU11009145","378404",2011,5,15,2011-05-15,"Spring","855",-50.40983,58.63932,3520,"Temperature","Temp_CTD_1968",1.6222
"CLS","HUD2011009","145_1","18HU11009145","378405",2011,5,15,2011-05-15,"Spring","857",-50.40983,58.63932,3431,"Temperature","Temp_CTD_1968",1.905
"CLS","HUD2011009","145_1","18HU11009145","378406",2011,5,15,2011-05-15,"Spring","859",-50.40983,58.63932,3317,"Temperature","Temp_CTD_1968",2.2183
"CLS","HUD2011009","145_1","18HU11009145","378407",2011,5,15,2011-05-15,"Spring","901",-50.40983,58.63932,3199,"Temperature","Temp_CTD_1968",2.4154
"CLS","HUD2011009","145_1","18HU11009145","378408",2011,5,15,2011-05-15,"Spring","904",-50.40983,58.63932,3060,"Temperature","Temp_CTD_1968",2.5975
"CLS","HUD2011009","145_1","18HU11009145","378409",2011,5,15,2011-05-15,"Spring","906",-50.40983,58.63932,2901,"Temperature","Temp_CTD_1968",2.7741
"CLS","HUD2011009","145_1","18HU11009145","378410",2011,5,15,2011-05-15,"Spring","909",-50.40983,58.63932,2710,"Temperature","Temp_CTD_1968",2.927
"CLS","HUD2011009","145_1","18HU11009145","378411",2011,5,15,2011-05-15,"Spring","912",-50.40983,58.63932,2500,"Temperature","Temp_CTD_1968",3.0732
"CLS","HUD2011009","145_1","18HU11009145","378412",2011,5,15,2011-05-15,"Spring","916",-50.40983,58.63932,2270,"Temperature","Temp_CTD_1968",3.2684
"CLS","HUD2011009","145_1","18HU11009145","378413",2011,5,15,2011-05-15,"Spring","920",-50.40983,58.63932,2020,"Temperature","Temp_CTD_1968",3.483
"CLS","HUD2011009","145_1","18HU11009145","378414",2011,5,15,2011-05-15,"Spring","924",-50.40983,58.63932,1769,"Temperature","Temp_CTD_1968",3.6489
"CLS","HUD2011009","145_1","18HU11009145","378415",2011,5,15,2011-05-15,"Spring","928",-50.40983,58.63932,1529,"Temperature","Temp_CTD_1968",3.6788
"CLS","HUD2011009","145_1","18HU11009145","378416",2011,5,15,2011-05-15,"Spring","932",-50.40983,58.63932,1288,"Temperature","Temp_CTD_1968",3.6402
"CLS","HUD2011009","145_1","18HU11009145","378417",2011,5,15,2011-05-15,"Spring","936",-50.40983,58.63932,1071,"Temperature","Temp_CTD_1968",3.813
"CLS","HUD2011009","145_1","18HU11009145","378418",2011,5,15,2011-05-15,"Spring","939",-50.40983,58.63932,870,"Temperature","Temp_CTD_1968",3.6719
"CLS","HUD2011009","145_1","18HU11009145","378419",2011,5,15,2011-05-15,"Spring","943",-50.40983,58.63932,680,"Temperature","Temp_CTD_1968",3.7859
"CLS","HUD2011009","145_1","18HU11009145","378420",2011,5,15,2011-05-15,"Spring","945",-50.40983,58.63932,510,"Temperature","Temp_CTD_1968",4.0008
"CLS","HUD2011009","145_1","18HU11009145","378421",2011,5,15,2011-05-15,"Spring","948",-50.40983,58.63932,360,"Temperature","Temp_CTD_1968",4.1159
"CLS","HUD2011009","145_1","18HU11009145","378422",2011,5,15,2011-05-15,"Spring","950",-50.40983,58.63932,240,"Temperature","Temp_CTD_1968",4.281
"CLS","HUD2011009","145_1","18HU11009145","378423",2011,5,15,2011-05-15,"Spring","952",-50.40983,58.63932,141,"Temperature","Temp_CTD_1968",4.288
"CLS","HUD2011009","145_1","18HU11009145","378424",2011,5,15,2011-05-15,"Spring","953",-50.40983,58.63932,69,"Temperature","Temp_CTD_1968",4.4594
"CLS","HUD2011009","145_1","18HU11009145","378425",2011,5,15,2011-05-15,"Spring","954",-50.40983,58.63932,35,"Temperature","Temp_CTD_1968",2.6916
"CLS","HUD2011009","145_1","18HU11009145","378426",2011,5,15,2011-05-15,"Spring","955",-50.40983,58.63932,3,"Temperature","Temp_CTD_1968",2.2436
"CLS","HUD2011009","158_1","18HU11009158","378429",2011,5,15,2011-05-15,"Spring","1646",-49.93122,59.07532,3410,"Temperature","Temp_CTD_1968",2.008
"CLS","HUD2011009","158_1","18HU11009158","378430",2011,5,15,2011-05-15,"Spring","1649",-49.93122,59.07532,3301,"Temperature","Temp_CTD_1968",2.2276
"CLS","HUD2011009","158_1","18HU11009158","378431",2011,5,15,2011-05-15,"Spring","1652",-49.93122,59.07532,3171,"Temperature","Temp_CTD_1968",2.3222
"CLS","HUD2011009","158_1","18HU11009158","378432",2011,5,15,2011-05-15,"Spring","1655",-49.93122,59.07532,3019,"Temperature","Temp_CTD_1968",2.5463
"CLS","HUD2011009","158_1","18HU11009158","378433",2011,5,15,2011-05-15,"Spring","1658",-49.93122,59.07532,2860,"Temperature","Temp_CTD_1968",2.7
"CLS","HUD2011009","158_1","18HU11009158","378434",2011,5,15,2011-05-15,"Spring","1702",-49.93122,59.07532,2661,"Temperature","Temp_CTD_1968",2.8959
"CLS","HUD2011009","158_1","18HU11009158","378435",2011,5,15,2011-05-15,"Spring","1706",-49.93122,59.07532,2440,"Temperature","Temp_CTD_1968",3.0816
"CLS","HUD2011009","158_1","18HU11009158","378436",2011,5,15,2011-05-15,"Spring","1711",-49.93122,59.07532,2210,"Temperature","Temp_CTD_1968",3.2317
"CLS","HUD2011009","158_1","18HU11009158","378437",2011,5,15,2011-05-15,"Spring","1716",-49.93122,59.07532,1970,"Temperature","Temp_CTD_1968",3.4315
"CLS","HUD2011009","158_1","18HU11009158","378438",2011,5,15,2011-05-15,"Spring","1719",-49.93122,59.07532,1810,"Temperature","Temp_CTD_1968",3.5583
"CLS","HUD2011009","158_1","18HU11009158","378439",2011,5,15,2011-05-15,"Spring","1724",-49.93122,59.07532,1532,"Temperature","Temp_CTD_1968",3.639
"CLS","HUD2011009","158_1","18HU11009158","378440",2011,5,15,2011-05-15,"Spring","1729",-49.93122,59.07532,1290,"Temperature","Temp_CTD_1968",3.6314
"CLS","HUD2011009","158_1","18HU11009158","378441",2011,5,15,2011-05-15,"Spring","1734",-49.93122,59.07532,1050,"Temperature","Temp_CTD_1968",3.7795
"CLS","HUD2011009","158_1","18HU11009158","378442",2011,5,15,2011-05-15,"Spring","1738",-49.93122,59.07532,850,"Temperature","Temp_CTD_1968",3.695
"CLS","HUD2011009","158_1","18HU11009158","378443",2011,5,15,2011-05-15,"Spring","1742",-49.93122,59.07532,683,"Temperature","Temp_CTD_1968",3.6489
"CLS","HUD2011009","158_1","18HU11009158","378444",2011,5,15,2011-05-15,"Spring","1746",-49.93122,59.07532,510,"Temperature","Temp_CTD_1968",3.685
"CLS","HUD2011009","158_1","18HU11009158","378445",2011,5,15,2011-05-15,"Spring","1748",-49.93122,59.07532,360,"Temperature","Temp_CTD_1968",3.7513
"CLS","HUD2011009","158_1","18HU11009158","378446",2011,5,15,2011-05-15,"Spring","1751",-49.93122,59.07532,240,"Temperature","Temp_CTD_1968",3.8021
"CLS","HUD2011009","158_1","18HU11009158","378447",2011,5,15,2011-05-15,"Spring","1754",-49.93122,59.07532,140,"Temperature","Temp_CTD_1968",4.2346
"CLS","HUD2011009","158_1","18HU11009158","378448",2011,5,15,2011-05-15,"Spring","1756",-49.93122,59.07532,70,"Temperature","Temp_CTD_1968",4.0949
"CLS","HUD2011009","158_1","18HU11009158","378449",2011,5,15,2011-05-15,"Spring","1757",-49.93122,59.07532,35,"Temperature","Temp_CTD_1968",3.2446
"CLS","HUD2011009","158_1","18HU11009158","378450",2011,5,15,2011-05-15,"Spring","1759",-49.93122,59.07532,2,"Temperature","Temp_CTD_1968",2.5921
"CLS","HUD2011009","167_1","18HU11009167","378453",2011,5,15,2011-05-15,"Spring","2217",-49.47628,59.47905,3350,"Temperature","Temp_CTD_1968",1.6638
"CLS","HUD2011009","167_1","18HU11009167","378454",2011,5,15,2011-05-15,"Spring","2219",-49.47628,59.47905,3230,"Temperature","Temp_CTD_1968",2.0935
"CLS","HUD2011009","167_1","18HU11009167","378455",2011,5,15,2011-05-15,"Spring","2222",-49.47628,59.47905,3100,"Temperature","Temp_CTD_1968",2.3261
"CLS","HUD2011009","167_1","18HU11009167","378456",2011,5,15,2011-05-15,"Spring","2226",-49.47628,59.47905,2951,"Temperature","Temp_CTD_1968",2.5593
"CLS","HUD2011009","167_1","18HU11009167","378457",2011,5,15,2011-05-15,"Spring","2229",-49.47628,59.47905,2789,"Temperature","Temp_CTD_1968",2.7348
"CLS","HUD2011009","167_1","18HU11009167","378458",2011,5,15,2011-05-15,"Spring","2235",-49.47628,59.47905,2610,"Temperature","Temp_CTD_1968",2.8886
"CLS","HUD2011009","167_1","18HU11009167","378459",2011,5,15,2011-05-15,"Spring","2239",-49.47628,59.47905,2408,"Temperature","Temp_CTD_1968",3.0376
"CLS","HUD2011009","167_1","18HU11009167","378460",2011,5,15,2011-05-15,"Spring","2243",-49.47628,59.47905,2190,"Temperature","Temp_CTD_1968",3.197
"CLS","HUD2011009","167_1","18HU11009167","378461",2011,5,15,2011-05-15,"Spring","2248",-49.47628,59.47905,1955,"Temperature","Temp_CTD_1968",3.3905
"CLS","HUD2011009","167_1","18HU11009167","378462",2011,5,15,2011-05-15,"Spring","2252",-49.47628,59.47905,1732,"Temperature","Temp_CTD_1968",3.5423
"CLS","HUD2011009","167_1","18HU11009167","378463",2011,5,15,2011-05-15,"Spring","2256",-49.47628,59.47905,1500,"Temperature","Temp_CTD_1968",3.6497
"CLS","HUD2011009","167_1","18HU11009167","378464",2011,5,15,2011-05-15,"Spring","2301",-49.47628,59.47905,1280,"Temperature","Temp_CTD_1968",3.6177
"CLS","HUD2011009","167_1","18HU11009167","378465",2011,5,15,2011-05-15,"Spring","2304",-49.47628,59.47905,1070,"Temperature","Temp_CTD_1968",3.5949
"CLS","HUD2011009","167_1","18HU11009167","378466",2011,5,15,2011-05-15,"Spring","2308",-49.47628,59.47905,870,"Temperature","Temp_CTD_1968",3.6789
"CLS","HUD2011009","167_1","18HU11009167","378467",2011,5,15,2011-05-15,"Spring","2312",-49.47628,59.47905,665,"Temperature","Temp_CTD_1968",3.7731
"CLS","HUD2011009","167_1","18HU11009167","378468",2011,5,15,2011-05-15,"Spring","2316",-49.47628,59.47905,510,"Temperature","Temp_CTD_1968",3.7236
"CLS","HUD2011009","167_1","18HU11009167","378469",2011,5,15,2011-05-15,"Spring","2318",-49.47628,59.47905,360,"Temperature","Temp_CTD_1968",3.6801
"CLS","HUD2011009","167_1","18HU11009167","378470",2011,5,15,2011-05-15,"Spring","2321",-49.47628,59.47905,240,"Temperature","Temp_CTD_1968",3.7419
"CLS","HUD2011009","167_1","18HU11009167","378471",2011,5,15,2011-05-15,"Spring","2323",-49.47628,59.47905,140,"Temperature","Temp_CTD_1968",3.8233
"CLS","HUD2011009","167_1","18HU11009167","378472",2011,5,15,2011-05-15,"Spring","2325",-49.47628,59.47905,70,"Temperature","Temp_CTD_1968",3.7863
"CLS","HUD2011009","167_1","18HU11009167","378473",2011,5,15,2011-05-15,"Spring","2326",-49.47628,59.47905,34,"Temperature","Temp_CTD_1968",3.6567
"CLS","HUD2011009","167_1","18HU11009167","378474",2011,5,15,2011-05-15,"Spring","2328",-49.47628,59.47905,2,"Temperature","Temp_CTD_1968",3.2896
"CLS","HUD2011009","176_1","18HU11009176","378477",2011,5,16,2011-05-16,"Spring","335",-49.16242,59.75242,3160,"Temperature","Temp_CTD_1968",1.8293
"CLS","HUD2011009","176_1","18HU11009176","378478",2011,5,16,2011-05-16,"Spring","338",-49.16242,59.75242,3040,"Temperature","Temp_CTD_1968",2.1617
"CLS","HUD2011009","176_1","18HU11009176","378479",2011,5,16,2011-05-16,"Spring","340",-49.16242,59.75242,2910,"Temperature","Temp_CTD_1968",2.4093
"CLS","HUD2011009","176_1","18HU11009176","378480",2011,5,16,2011-05-16,"Spring","343",-49.16242,59.75242,2770,"Temperature","Temp_CTD_1968",2.62
"CLS","HUD2011009","176_1","18HU11009176","378481",2011,5,16,2011-05-16,"Spring","347",-49.16242,59.75242,2620,"Temperature","Temp_CTD_1968",2.7913
"CLS","HUD2011009","176_1","18HU11009176","378482",2011,5,16,2011-05-16,"Spring","351",-49.16242,59.75242,2460,"Temperature","Temp_CTD_1968",2.9058
"CLS","HUD2011009","176_1","18HU11009176","378483",2011,5,16,2011-05-16,"Spring","354",-49.16242,59.75242,2260,"Temperature","Temp_CTD_1968",3.0603
"CLS","HUD2011009","176_1","18HU11009176","378484",2011,5,16,2011-05-16,"Spring","358",-49.16242,59.75242,2060,"Temperature","Temp_CTD_1968",3.2268
"CLS","HUD2011009","176_1","18HU11009176","378485",2011,5,16,2011-05-16,"Spring","403",-49.16242,59.75242,1850,"Temperature","Temp_CTD_1968",3.4418
"CLS","HUD2011009","176_1","18HU11009176","378486",2011,5,16,2011-05-16,"Spring","407",-49.16242,59.75242,1640,"Temperature","Temp_CTD_1968",3.5966
"CLS","HUD2011009","176_1","18HU11009176","378487",2011,5,16,2011-05-16,"Spring","411",-49.16242,59.75242,1430,"Temperature","Temp_CTD_1968",3.6994
"CLS","HUD2011009","176_1","18HU11009176","378488",2011,5,16,2011-05-16,"Spring","415",-49.16242,59.75242,1230,"Temperature","Temp_CTD_1968",3.7171
"CLS","HUD2011009","176_1","18HU11009176","378489",2011,5,16,2011-05-16,"Spring","419",-49.16242,59.75242,1030,"Temperature","Temp_CTD_1968",3.8153
"CLS","HUD2011009","176_1","18HU11009176","378490",2011,5,16,2011-05-16,"Spring","422",-49.16242,59.75242,840,"Temperature","Temp_CTD_1968",4.0064
"CLS","HUD2011009","176_1","18HU11009176","378491",2011,5,16,2011-05-16,"Spring","426",-49.16242,59.75242,660,"Temperature","Temp_CTD_1968",4.0511
"CLS","HUD2011009","176_1","18HU11009176","378492",2011,5,16,2011-05-16,"Spring","430",-49.16242,59.75242,480,"Temperature","Temp_CTD_1968",4.029
"CLS","HUD2011009","176_1","18HU11009176","378493",2011,5,16,2011-05-16,"Spring","433",-49.16242,59.75242,330,"Temperature","Temp_CTD_1968",4.5925
"CLS","HUD2011009","176_1","18HU11009176","378494",2011,5,16,2011-05-16,"Spring","436",-49.16242,59.75242,210,"Temperature","Temp_CTD_1968",4.4582
"CLS","HUD2011009","176_1","18HU11009176","378495",2011,5,16,2011-05-16,"Spring","439",-49.16242,59.75242,111,"Temperature","Temp_CTD_1968",2.7164
"CLS","HUD2011009","176_1","18HU11009176","378496",2011,5,16,2011-05-16,"Spring","441",-49.16242,59.75242,50,"Temperature","Temp_CTD_1968",1.787
"CLS","HUD2011009","176_1","18HU11009176","378497",2011,5,16,2011-05-16,"Spring","442",-49.16242,59.75242,25,"Temperature","Temp_CTD_1968",1.9147
"CLS","HUD2011009","176_1","18HU11009176","378498",2011,5,16,2011-05-16,"Spring","443",-49.16242,59.75242,2,"Temperature","Temp_CTD_1968",1.9471
"CLS","HUD2011009","183_1","18HU11009183","378499",2011,5,16,2011-05-16,"Spring","746",-48.90068,59.97975,202,"Temperature","Temp_CTD_1968",4.7265
"CLS","HUD2011009","183_1","18HU11009183","378500",2011,5,16,2011-05-16,"Spring","746",-48.90068,59.97975,150,"Temperature","Temp_CTD_1968",4.348
"CLS","HUD2011009","183_1","18HU11009183","378501",2011,5,16,2011-05-16,"Spring","746",-48.90068,59.97975,101,"Temperature","Temp_CTD_1968",3.6659
"CLS","HUD2011009","183_1","18HU11009183","378502",2011,5,16,2011-05-16,"Spring","746",-48.90068,59.97975,81,"Temperature","Temp_CTD_1968",3.2834
"CLS","HUD2011009","183_1","18HU11009183","378503",2011,5,16,2011-05-16,"Spring","746",-48.90068,59.97975,60,"Temperature","Temp_CTD_1968",2.9155
"CLS","HUD2011009","183_1","18HU11009183","378504",2011,5,16,2011-05-16,"Spring","746",-48.90068,59.97975,51,"Temperature","Temp_CTD_1968",2.3494
"CLS","HUD2011009","183_1","18HU11009183","378505",2011,5,16,2011-05-16,"Spring","746",-48.90068,59.97975,39,"Temperature","Temp_CTD_1968",2.3842
"CLS","HUD2011009","183_1","18HU11009183","378506",2011,5,16,2011-05-16,"Spring","747",-48.90068,59.97975,30,"Temperature","Temp_CTD_1968",2.1805
"CLS","HUD2011009","183_1","18HU11009183","378507",2011,5,16,2011-05-16,"Spring","747",-48.90068,59.97975,21,"Temperature","Temp_CTD_1968",1.3159
"CLS","HUD2011009","183_1","18HU11009183","378508",2011,5,16,2011-05-16,"Spring","747",-48.90068,59.97975,10,"Temperature","Temp_CTD_1968",1.1118
"CLS","HUD2011009","183_1","18HU11009183","378509",2011,5,16,2011-05-16,"Spring","747",-48.90068,59.97975,1,"Temperature","Temp_CTD_1968",1.0203
"CLS","HUD2011009","184_1","18HU11009184","378514",2011,5,16,2011-05-16,"Spring","940",-48.90247,59.9794,2851,"Temperature","Temp_CTD_1968",2.1058
"CLS","HUD2011009","184_1","18HU11009184","378515",2011,5,16,2011-05-16,"Spring","946",-48.90247,59.9794,2600,"Temperature","Temp_CTD_1968",2.5312
"CLS","HUD2011009","184_1","18HU11009184","378516",2011,5,16,2011-05-16,"Spring","950",-48.90247,59.9794,2400,"Temperature","Temp_CTD_1968",2.7636
"CLS","HUD2011009","184_1","18HU11009184","378517",2011,5,16,2011-05-16,"Spring","955",-48.90247,59.9794,2281,"Temperature","Temp_CTD_1968",2.8538
"CLS","HUD2011009","184_1","18HU11009184","378518",2011,5,16,2011-05-16,"Spring","1000",-48.90247,59.9794,2150,"Temperature","Temp_CTD_1968",2.9904
"CLS","HUD2011009","184_1","18HU11009184","378519",2011,5,16,2011-05-16,"Spring","1003",-48.90247,59.9794,1981,"Temperature","Temp_CTD_1968",3.151
"CLS","HUD2011009","184_1","18HU11009184","378520",2011,5,16,2011-05-16,"Spring","1007",-48.90247,59.9794,1781,"Temperature","Temp_CTD_1968",3.3505
"CLS","HUD2011009","184_1","18HU11009184","378521",2011,5,16,2011-05-16,"Spring","1014",-48.90247,59.9794,1590,"Temperature","Temp_CTD_1968",3.5741
"CLS","HUD2011009","184_1","18HU11009184","378522",2011,5,16,2011-05-16,"Spring","1018",-48.90247,59.9794,1380,"Temperature","Temp_CTD_1968",3.6886
